,Unnamed: 0,measure_id,measure_name,location_id,location_name,fips,race_id,race_name,sex_id,sex_name,age_group_id,age_name,cause_id,cause_name,year,metric_id,metric_name,val,upper,lower,state_name,county_fips,low_income_pct,obgyn_provider_rate_100k,prenatal_care_first_trimester_pct,obesity_pre_pregnancy_pct,diabetes_pre_pregnancy_pct,hypertension_pre_pregnancy_pct,State Abbreviation,State,guttmacher_index,state,gop_trifecta
1988,3913884,1,Deaths,2655,Knox County (Ohio),39083.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.79297900643185e-05,4.93928382032834e-05,2.81479129249584e-05,Ohio,39083.0,24.3,12.6,70.0,29.1,0.9,1.7,OH,Ohio,some_restrictions_protections,Ohio,1
1989,3913890,1,Deaths,2702,Lake County (Ohio),39085.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.36703031892791e-05,3.19665959939345e-05,1.68011827499845e-05,Ohio,39085.0,15.4,12.8,78.9,27.6,1.1,2.4,OH,Ohio,some_restrictions_protections,Ohio,1
1990,3913896,1,Deaths,2700,Lawrence County (Ohio),39087.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.74254140874331e-05,5.01892394353236e-05,2.77578514073164e-05,Ohio,39087.0,32.5,3.3,87.8,35.3,1.2,3.4,OH,Ohio,some_restrictions_protections,Ohio,1
1991,3913902,1,Deaths,2663,Licking County (Ohio),39089.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.37667499381551e-05,4.18113417821445e-05,2.61457351140284e-05,Ohio,39089.0,18.1,2.2,76.5,30.6,0.9,2.7,OH,Ohio,some_restrictions_protections,Ohio,1
1992,3913908,1,Deaths,2656,Logan County (Ohio),39091.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.11212250564773e-05,5.51825375872961e-05,2.97422117659663e-05,Ohio,39091.0,23.5,21.9,78.5,30.8,1.0,1.5,OH,Ohio,some_restrictions_protections,Ohio,1
1993,3913914,1,Deaths,2622,Lorain County (Ohio),39093.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.83329800815516e-05,3.60040301008599e-05,2.15371049412233e-05,Ohio,39093.0,21.9,9.5,75.0,30.7,1.2,3.4,OH,Ohio,some_restrictions_protections,Ohio,1
1994,3913920,1,Deaths,2615,Lucas County (Ohio),39095.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.57834780481995e-05,5.50708576946631e-05,3.72955772628264e-05,Ohio,39095.0,28.4,27.6,71.5,32.6,1.9,5.1,OH,Ohio,some_restrictions_protections,Ohio,1
1995,3913926,1,Deaths,2670,Madison County (Ohio),39097.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.59463807663652e-05,4.7551943373357e-05,2.57641828522228e-05,Ohio,39097.0,19.1,4.9,80.4,30.4,0.8,2.8,OH,Ohio,some_restrictions_protections,Ohio,1
1996,3913932,1,Deaths,2636,Mahoning County (Ohio),39099.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.35408024961553e-05,5.33230912751719e-05,3.50351942540573e-05,Ohio,39099.0,28.6,20.0,83.1,31.5,1.3,4.0,OH,Ohio,some_restrictions_protections,Ohio,1
1997,3913938,1,Deaths,2650,Marion County (Ohio),39101.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.52325506288686e-05,5.97603099294874e-05,3.26241050698818e-05,Ohio,39101.0,30.0,13.1,84.4,39.8,1.1,1.1,OH,Ohio,some_restrictions_protections,Ohio,1
1998,3913944,1,Deaths,2631,Medina County (Ohio),39103.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,1.93721662102052e-05,2.5675865636892e-05,1.38271254990792e-05,Ohio,39103.0,12.3,18.6,80.5,24.9,1.0,2.8,OH,Ohio,some_restrictions_protections,Ohio,1
1999,3913950,1,Deaths,2695,Meigs County (Ohio),39105.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.37657216476538e-05,4.68599718523284e-05,2.32317259710796e-05,Ohio,39105.0,35.6,0.0,81.5,36.4,1.1,4.4,OH,Ohio,some_restrictions_protections,Ohio,1
2000,3913956,1,Deaths,2647,Mercer County (Ohio),39107.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.51506676463704e-05,4.79697408956609e-05,2.43423079345912e-05,Ohio,39107.0,17.2,9.8,84.3,28.5,0.9,2.1,OH,Ohio,some_restrictions_protections,Ohio,1
2001,3913962,1,Deaths,2666,Miami County (Ohio),39109.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.87979557610443e-05,3.84549187917222e-05,2.05678056298228e-05,Ohio,39109.0,17.2,11.0,77.1,30.7,1.0,3.0,OH,Ohio,some_restrictions_protections,Ohio,1
2002,3913968,1,Deaths,2677,Monroe County (Ohio),39111.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.70894007031416e-05,3.80648332564433e-05,1.8263224020979e-05,Ohio,39111.0,31.8,0.0,81.6,32.4,1.1,2.1,OH,Ohio,some_restrictions_protections,Ohio,1
2003,3913974,1,Deaths,2675,Montgomery County (Ohio),39113.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.47693129524744e-05,5.27079137022227e-05,3.76429355344241e-05,Ohio,39113.0,25.4,24.7,73.0,34.0,1.2,4.4,OH,Ohio,some_restrictions_protections,Ohio,1
2004,3913980,1,Deaths,2680,Morgan County (Ohio),39115.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.11575756715609e-05,4.39313891970202e-05,2.0429601543403e-05,Ohio,39115.0,31.8,0.0,84.1,32.4,0.7,3.1,OH,Ohio,some_restrictions_protections,Ohio,1
2005,3913986,1,Deaths,2649,Morrow County (Ohio),39117.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.17165437458456e-05,4.42038488817767e-05,2.18407101977466e-05,Ohio,39117.0,21.0,0.0,75.3,33.7,1.1,2.1,OH,Ohio,some_restrictions_protections,Ohio,1
2006,3913992,1,Deaths,2668,Muskingum County (Ohio),39119.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.80707021230485e-05,4.93147140051566e-05,2.81996099491521e-05,Ohio,39119.0,28.0,20.4,84.7,33.6,0.8,3.4,OH,Ohio,some_restrictions_protections,Ohio,1
2007,3913998,1,Deaths,2672,Noble County (Ohio),39121.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.66524026796061e-05,5.02254904911788e-05,2.4497976516342e-05,Ohio,39121.0,23.2,0.0,81.5,32.9,0.8,2.3,OH,Ohio,some_restrictions_protections,Ohio,1
2008,3914004,1,Deaths,2620,Ottawa County (Ohio),39123.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.56214693370566e-05,3.57701752588402e-05,1.75733735256307e-05,Ohio,39123.0,17.0,0.0,84.7,31.9,1.7,3.3,OH,Ohio,some_restrictions_protections,Ohio,1
2009,3914010,1,Deaths,2633,Paulding County (Ohio),39125.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.23797173495379e-05,4.76082521199374e-05,2.0865839936411e-05,Ohio,39125.0,23.3,0.0,69.8,31.7,0.9,1.9,OH,Ohio,some_restrictions_protections,Ohio,1
2010,3914016,1,Deaths,2674,Perry County (Ohio),39127.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.6610471198906e-05,4.87965292361463e-05,2.54229556784961e-05,Ohio,39127.0,27.1,0.0,78.9,33.9,0.8,4.3,OH,Ohio,some_restrictions_protections,Ohio,1
2011,3914022,1,Deaths,2679,Pickaway County (Ohio),39129.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.12234767716051e-05,4.1397479320945e-05,2.20394540746426e-05,Ohio,39129.0,21.0,3.6,80.6,30.2,0.8,2.7,OH,Ohio,some_restrictions_protections,Ohio,1
2012,3914028,1,Deaths,2696,Pike County (Ohio),39131.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.84544453004154e-05,6.65487951594376e-05,3.31316923671324e-05,Ohio,39131.0,37.3,0.0,75.9,33.8,1.0,3.2,OH,Ohio,some_restrictions_protections,Ohio,1
2013,3914034,1,Deaths,2629,Portage County (Ohio),39133.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.64271523361695e-05,3.35018452424665e-05,2.02714857900788e-05,Ohio,39133.0,19.4,9.6,80.3,28.7,1.1,2.7,OH,Ohio,some_restrictions_protections,Ohio,1
2014,3914040,1,Deaths,2676,Preble County (Ohio),39135.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.89005365943591e-05,3.99573069260917e-05,1.95123657070721e-05,Ohio,39135.0,20.2,4.9,75.0,36.2,1.2,3.1,OH,Ohio,some_restrictions_protections,Ohio,1
2015,3914046,1,Deaths,2635,Putnam County (Ohio),39137.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.20671629249766e-05,4.30691157143308e-05,2.33949695435946e-05,Ohio,39137.0,13.1,0.0,86.7,29.5,1.2,2.6,OH,Ohio,some_restrictions_protections,Ohio,1
2016,3914052,1,Deaths,2639,Richland County (Ohio),39139.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.71468608509883e-05,4.85763322630753e-05,2.77278712832664e-05,Ohio,39139.0,26.8,15.1,75.6,31.0,0.7,1.4,OH,Ohio,some_restrictions_protections,Ohio,1
2017,3914058,1,Deaths,2688,Ross County (Ohio),39141.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.59640129664323e-05,4.63337279220586e-05,2.68966458394155e-05,Ohio,39141.0,28.8,19.1,79.5,32.7,0.8,2.0,OH,Ohio,some_restrictions_protections,Ohio,1
2018,3914064,1,Deaths,2623,Sandusky County (Ohio),39143.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.1121471954555e-05,4.20597571651376e-05,2.1355267894162e-05,Ohio,39143.0,24.4,3.4,80.3,32.2,1.2,3.7,OH,Ohio,some_restrictions_protections,Ohio,1
2019,3914070,1,Deaths,2699,Scioto County (Ohio),39145.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.15950973429173e-05,5.38179603433933e-05,3.06042561255121e-05,Ohio,39145.0,37.9,5.3,79.5,35.9,1.2,4.5,OH,Ohio,some_restrictions_protections,Ohio,1
2020,3914076,1,Deaths,2632,Seneca County (Ohio),39147.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.28182442792037e-05,4.40348115874662e-05,2.32023871845385e-05,Ohio,39147.0,24.2,10.9,84.3,31.8,1.0,2.3,OH,Ohio,some_restrictions_protections,Ohio,1
2021,3914082,1,Deaths,2658,Shelby County (Ohio),39149.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.58822040113492e-05,4.81909895239207e-05,2.51506165571071e-05,Ohio,39149.0,20.9,0.0,78.4,29.5,1.0,3.1,OH,Ohio,some_restrictions_protections,Ohio,1
2022,3914088,1,Deaths,2643,Stark County (Ohio),39151.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.66690715605494e-05,4.38980564304046e-05,2.99057750652693e-05,Ohio,39151.0,23.0,18.4,72.5,30.9,1.1,2.3,OH,Ohio,some_restrictions_protections,Ohio,1
2023,3914094,1,Deaths,2628,Summit County (Ohio),39153.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.27329515710785e-05,5.02510265321619e-05,3.61247491498071e-05,Ohio,39153.0,20.9,27.7,75.6,28.0,1.1,3.0,OH,Ohio,some_restrictions_protections,Ohio,1
2024,3914100,1,Deaths,2624,Trumbull County (Ohio),39155.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.23495603466745e-05,5.2176281459191e-05,3.32017514214622e-05,Ohio,39155.0,28.9,10.9,75.4,33.0,1.4,3.7,OH,Ohio,some_restrictions_protections,Ohio,1
2025,3914106,1,Deaths,2653,Tuscarawas County (Ohio),39157.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.03054961343654e-05,4.06393403732282e-05,2.2077307702335e-05,Ohio,39157.0,23.9,12.9,63.7,28.9,1.0,1.9,OH,Ohio,some_restrictions_protections,Ohio,1
2026,3914112,1,Deaths,2657,Union County (Ohio),39159.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.21727714064113e-05,4.19028981448486e-05,2.36271925500148e-05,Ohio,39159.0,11.6,16.1,82.4,24.9,0.8,2.2,OH,Ohio,some_restrictions_protections,Ohio,1
2027,3914118,1,Deaths,2641,Van Wert County (Ohio),39161.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.25985017632839e-05,4.56602737246241e-05,2.29687309520075e-05,Ohio,39161.0,21.0,14.0,72.1,34.9,0.9,1.5,OH,Ohio,some_restrictions_protections,Ohio,1
2028,3914124,1,Deaths,2689,Vinton County (Ohio),39163.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.66483043401971e-05,5.15993350212323e-05,2.44336286561526e-05,Ohio,39163.0,31.6,0.0,79.3,33.8,0.8,3.1,OH,Ohio,some_restrictions_protections,Ohio,1
2029,3914130,1,Deaths,2684,Warren County (Ohio),39165.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.4405306076953e-05,3.05071667815839e-05,1.91959342142745e-05,Ohio,39165.0,11.5,21.1,81.3,24.0,1.2,3.1,OH,Ohio,some_restrictions_protections,Ohio,1
2030,3914136,1,Deaths,2683,Washington County (Ohio),39167.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.76288628635335e-05,3.67325186782868e-05,1.9740389227528e-05,Ohio,39167.0,27.0,19.8,83.5,33.1,0.9,2.5,OH,Ohio,some_restrictions_protections,Ohio,1
2031,3914142,1,Deaths,2640,Wayne County (Ohio),39169.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.12047192488898e-05,5.29035180095116e-05,3.14386109378925e-05,Ohio,39169.0,20.7,20.6,66.1,28.3,0.8,1.7,OH,Ohio,some_restrictions_protections,Ohio,1
2032,3914148,1,Deaths,2618,Williams County (Ohio),39171.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.5400069367481e-05,4.7938978375777e-05,2.44126520885927e-05,Ohio,39171.0,25.7,5.4,81.3,33.5,0.9,2.4,OH,Ohio,some_restrictions_protections,Ohio,1
2033,3914154,1,Deaths,2621,Wood County (Ohio),39173.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.61173897220361e-05,3.36534588211674e-05,1.97399783522925e-05,Ohio,39173.0,16.3,18.1,83.4,30.2,1.5,3.3,OH,Ohio,some_restrictions_protections,Ohio,1
2034,3914160,1,Deaths,2642,Wyandot County (Ohio),39175.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.03816428109261e-05,4.28297340978857e-05,1.99993431749049e-05,Ohio,39175.0,21.0,0.0,84.3,35.9,1.0,2.2,OH,Ohio,some_restrictions_protections,Ohio,1
2035,3923598,1,Deaths,2729,Adair County (Oklahoma),40001.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.46000487524815e-05,7.37410720742812e-05,3.74504269919244e-05,Oklahoma,40001.0,43.9,9.1,71.2,34.3,1.2,1.7,OK,Oklahoma,most_restrictive,Oklahoma,1
2036,3923604,1,Deaths,2709,Alfalfa County (Oklahoma),40003.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.38543859437085e-05,4.99888819919662e-05,2.16262276899564e-05,Oklahoma,40003.0,20.6,0.0,77.1,31.5,0.8,3.7,OK,Oklahoma,most_restrictive,Oklahoma,1
2037,3923610,1,Deaths,2767,Atoka County (Oklahoma),40005.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.08416074799932e-05,5.74866267305484e-05,2.74865561517822e-05,Oklahoma,40005.0,32.5,0.0,80.6,34.2,1.0,1.7,OK,Oklahoma,most_restrictive,Oklahoma,1
2038,3923616,1,Deaths,2713,Beaver County (Oklahoma),40007.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.01959439116579e-05,4.19194120307808e-05,2.0215757129111e-05,Oklahoma,40007.0,22.3,0.0,68.4,31.8,1.0,1.0,OK,Oklahoma,most_restrictive,Oklahoma,1
2039,3923622,1,Deaths,2746,Beckham County (Oklahoma),40009.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,6.42359879577161e-05,8.61866514088203e-05,4.68347805580174e-05,Oklahoma,40009.0,27.6,10.0,74.1,33.1,1.4,2.4,OK,Oklahoma,most_restrictive,Oklahoma,1
2040,3923628,1,Deaths,2733,Blaine County (Oklahoma),40011.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.14409763384521e-05,5.77877985041875e-05,2.8084036499716e-05,Oklahoma,40011.0,28.9,0.0,75.1,32.4,0.8,2.9,OK,Oklahoma,most_restrictive,Oklahoma,1
2041,3923634,1,Deaths,2777,Bryan County (Oklahoma),40013.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.04906491503876e-05,5.42381858762351e-05,2.88335100751437e-05,Oklahoma,40013.0,34.2,19.9,79.9,33.6,0.7,1.0,OK,Oklahoma,most_restrictive,Oklahoma,1
2042,3923640,1,Deaths,2745,Caddo County (Oklahoma),40015.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.96383381977955e-05,7.8330147040153e-05,4.37149597672774e-05,Oklahoma,40015.0,33.8,0.0,70.0,35.3,1.3,3.3,OK,Oklahoma,most_restrictive,Oklahoma,1
2043,3923646,1,Deaths,2740,Canadian County (Oklahoma),40017.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.12808095617403e-05,5.16242198770162e-05,3.23903493303861e-05,Oklahoma,40017.0,17.8,5.2,79.1,30.3,0.9,2.6,OK,Oklahoma,most_restrictive,Oklahoma,1
2044,3923652,1,Deaths,2772,Carter County (Oklahoma),40019.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.61767291637535e-05,6.19926859779853e-05,3.43543940137731e-05,Oklahoma,40019.0,31.0,16.1,78.0,35.3,1.3,2.3,OK,Oklahoma,most_restrictive,Oklahoma,1
2045,3923658,1,Deaths,2727,Cherokee County (Oklahoma),40021.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.81034070171985e-05,5.17756915442101e-05,2.71420886814917e-05,Oklahoma,40021.0,33.1,11.9,72.3,34.4,1.1,2.9,OK,Oklahoma,most_restrictive,Oklahoma,1
2046,3923664,1,Deaths,2778,Choctaw County (Oklahoma),40023.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.721071644823e-05,6.52454237044662e-05,3.23589592576253e-05,Oklahoma,40023.0,37.7,0.0,75.3,33.5,0.8,2.4,OK,Oklahoma,most_restrictive,Oklahoma,1
2047,3923670,1,Deaths,2711,Cimarron County (Oklahoma),40025.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.15818748672629e-05,4.65877769520606e-05,1.97565200673145e-05,Oklahoma,40025.0,21.5,0.0,66.5,26.3,1.3,1.3,OK,Oklahoma,most_restrictive,Oklahoma,1
2048,3923676,1,Deaths,2752,Cleveland County (Oklahoma),40027.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.47468870287101e-05,4.33459441616758e-05,2.63870818935802e-05,Oklahoma,40027.0,21.6,11.8,77.2,30.2,1.1,3.5,OK,Oklahoma,most_restrictive,Oklahoma,1
2049,3923682,1,Deaths,2765,Coal County (Oklahoma),40029.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.25912065248829e-05,6.02229737952442e-05,2.687614014173e-05,Oklahoma,40029.0,45.1,0.0,80.1,35.4,1.3,3.1,OK,Oklahoma,most_restrictive,Oklahoma,1
2050,3923688,1,Deaths,2763,Comanche County (Oklahoma),40031.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,6.54820037409527e-05,8.1306303282719e-05,5.08206408939126e-05,Oklahoma,40031.0,30.4,10.3,70.1,32.6,1.1,3.3,OK,Oklahoma,most_restrictive,Oklahoma,1
2051,3923694,1,Deaths,2774,Cotton County (Oklahoma),40033.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.43270885425481e-05,6.31693730654878e-05,3.005692712445e-05,Oklahoma,40033.0,31.1,0.0,74.5,32.3,1.0,2.8,OK,Oklahoma,most_restrictive,Oklahoma,1
2052,3923700,1,Deaths,2703,Craig County (Oklahoma),40035.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.4355368383319e-05,4.71235117749935e-05,2.37298990477118e-05,Oklahoma,40035.0,38.3,0.0,78.5,37.2,1.0,2.2,OK,Oklahoma,most_restrictive,Oklahoma,1
2053,3923706,1,Deaths,2728,Creek County (Oklahoma),40037.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.30738123953592e-05,5.54396718426939e-05,3.21924544409281e-05,Oklahoma,40037.0,27.9,0.0,73.1,32.4,1.0,2.2,OK,Oklahoma,most_restrictive,Oklahoma,1
2054,3923712,1,Deaths,2739,Custer County (Oklahoma),40039.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.1158708742868e-05,7.00725472082091e-05,3.53258305311689e-05,Oklahoma,40039.0,30.2,13.9,72.0,32.9,1.3,2.7,OK,Oklahoma,most_restrictive,Oklahoma,1
2055,3923718,1,Deaths,2717,Delaware County (Oklahoma),40041.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.82354689574578e-05,5.05213103311039e-05,2.76614207748133e-05,Oklahoma,40041.0,31.8,4.6,76.4,36.0,1.2,2.2,OK,Oklahoma,most_restrictive,Oklahoma,1
2056,3923724,1,Deaths,2734,Dewey County (Oklahoma),40043.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.93007847073156e-05,5.71162730529494e-05,2.5589629230589e-05,Oklahoma,40043.0,23.8,0.0,73.3,31.8,1.1,1.6,OK,Oklahoma,most_restrictive,Oklahoma,1
2057,3923730,1,Deaths,2720,Ellis County (Oklahoma),40045.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.63726916111703e-05,5.25237619437234e-05,2.39304488655269e-05,Oklahoma,40045.0,25.4,0.0,73.2,32.5,1.0,1.6,OK,Oklahoma,most_restrictive,Oklahoma,1
2058,3923736,1,Deaths,2721,Garfield County (Oklahoma),40047.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.10212497128972e-05,6.74812193184516e-05,3.85169027811067e-05,Oklahoma,40047.0,27.6,13.2,75.8,31.3,0.9,2.9,OK,Oklahoma,most_restrictive,Oklahoma,1
2059,3923742,1,Deaths,2762,Garvin County (Oklahoma),40049.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.82676511928862e-05,6.63433223616012e-05,3.40874157508305e-05,Oklahoma,40049.0,31.6,0.0,78.0,34.2,1.2,3.0,OK,Oklahoma,most_restrictive,Oklahoma,1
2060,3923748,1,Deaths,2753,Grady County (Oklahoma),40051.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.75844856205034e-05,4.96282055782264e-05,2.68762964616031e-05,Oklahoma,40051.0,21.3,0.0,75.6,32.3,1.1,3.0,OK,Oklahoma,most_restrictive,Oklahoma,1
2061,3923754,1,Deaths,2710,Grant County (Oklahoma),40053.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.12075222395704e-05,4.59837535524331e-05,1.92800710136288e-05,Oklahoma,40053.0,25.9,0.0,77.0,32.5,0.8,2.7,OK,Oklahoma,most_restrictive,Oklahoma,1
2062,3923760,1,Deaths,2758,Greer County (Oklahoma),40055.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.09711973353762e-05,7.48251337102266e-05,3.23904154985647e-05,Oklahoma,40055.0,32.9,0.0,74.5,33.2,1.4,3.7,OK,Oklahoma,most_restrictive,Oklahoma,1
2063,3923766,1,Deaths,2760,Harmon County (Oklahoma),40057.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,5.10974037041746e-05,7.39548025150087e-05,3.44726875357939e-05,Oklahoma,40057.0,38.0,0.0,74.3,32.3,1.3,3.4,OK,Oklahoma,most_restrictive,Oklahoma,1
